2
3660
2
1337
5
2
326
4
9
3345
2656
2792
2792
5968
2792
2792
3
11
3345
2792
4517
1356
3
2
2470
1041
2792
294
2792
6
2792
773
2792
3540
2792
3387
1882
2792
3047
2228
2228
3660
529
2792
197
483
507
2792
2952
1546
678
273
699
1745
2792
6922
9
2228
2792
2228
2792
9
2228
4340
3138
2228
1056
6
742
6270
23
771
771
2792
2
2792
2
2
2792
2838
6234
2792
7
2
2792
3
2792
21
2
2
2
3
3
38
3
2792
3
2
2
1619
2792
2
10
2792
2
4123
6
2
2792
265
2
1294
2
2
310
2
2792
2
3
3
2792
2
2792
2792
865
2792
176
20
2792
2792
4
2792
2
3
2
2792
2
2337
2
245
3
2792
2
3
3
2792
118
8
325
3
2792
3563
2
2792
3
2792
2
2792
3
6
3
831
9
2792
2792
2792
14
4
157
2792
2792
354
2355
2792
3
2792
358
